"SYMBOL","STRING_id"
"MSI1","9606.ENSP00000257552"
"MSI2","9606.ENSP00000284073"
"MSL2L1","9606.ENSP00000311827"
"MSL3L1","9606.ENSP00000312244"
"MSLN","9606.ENSP00000372313"
"MSN","9606.ENSP00000353408"
"MSR1","9606.ENSP00000262101"
"MSRA","9606.ENSP00000313921"
"MSRB2","9606.ENSP00000365693"
"MSRB3","9606.ENSP00000347324"
"MST1","9606.ENSP00000414287"
"MST150","9606.ENSP00000436897"
"MST1R","9606.ENSP00000296474"
"MSTO1","9606.ENSP00000245564"
"MSX1","9606.ENSP00000372170"
"MSX2","9606.ENSP00000239243"
"MT","9606.ENSP00000290429"
"MT1A","9606.ENSP00000290705"
"MT1E","9606.ENSP00000307706"
"MT1F","9606.ENSP00000334872"
"MT1G","9606.ENSP00000391397"
"MT1H","9606.ENSP00000330587"
"MT1X","9606.ENSP00000377995"
"MT2A","9606.ENSP00000245185"
"MT3","9606.ENSP00000200691"
"MT4","9606.ENSP00000219162"
"MTA1","9606.ENSP00000333633"
"MTA2","9606.ENSP00000278823"
"MTA3","9606.ENSP00000385045"
"MTAC2D1","9606.ENSP00000343199"
"MTAP","9606.ENSP00000369519"
"MTBP","9606.ENSP00000303398"
"MTCH1","9606.ENSP00000362718"
"MTCH2","9606.ENSP00000303222"
"MTDH","9606.ENSP00000338235"
"MTERF","9606.ENSP00000248643"
"MTERFD1","9606.ENSP00000287025"
"MTERFD2","9606.ENSP00000241527"
"MTERFD3","9606.ENSP00000240050"
"MTF1","9606.ENSP00000362127"
"MTF2","9606.ENSP00000359321"
"MTFMT","9606.ENSP00000220058"
"MTG1","9606.ENSP00000323047"
"MTHFD1","9606.ENSP00000450560"
"MTHFD1L","9606.ENSP00000356290"
"MTHFD2","9606.ENSP00000377617"
"MTHFD2L","9606.ENSP00000379108"
"MTHFR","9606.ENSP00000365775"
"MTHFS","9606.ENSP00000258874"
"MTIF2","9606.ENSP00000263629"
"MTIF3","9606.ENSP00000370508"
"MTM1","9606.ENSP00000359423"
"MTMR1","9606.ENSP00000359417"
"MTMR10","9606.ENSP00000402537"
"MTMR11","9606.ENSP00000391668"
"MTMR12","9606.ENSP00000371577"
"MTMR2","9606.ENSP00000345752"
"MTMR3","9606.ENSP00000384651"
"MTMR4","9606.ENSP00000325285"
"MTMR6","9606.ENSP00000371221"
"MTMR7","9606.ENSP00000180173"
"MTMR9","9606.ENSP00000221086"
"MTNR1A","9606.ENSP00000302811"
"MTNR1B","9606.ENSP00000257068"
"MTO1","9606.ENSP00000402038"
"MTP18","9606.ENSP00000266263"
"MTPN","9606.ENSP00000376800"
"MTR","9606.ENSP00000355536"
"MTRF1","9606.ENSP00000368790"
"MTRF1L","9606.ENSP00000356202"
"MTRR","9606.ENSP00000264668"
"MTSS1","9606.ENSP00000429064"
"MTTP","9606.ENSP00000265517"
"MTUS1","9606.ENSP00000262102"
"MTX1","9606.ENSP00000357360"
"MTX2","9606.ENSP00000249442"
"MTX3","9606.ENSP00000423600"
"MUC1","9606.ENSP00000357380"
"MUC12","9606.ENSP00000441929"
"MUC13","9606.ENSP00000312235"
"MUC15","9606.ENSP00000416753"
"MUC16","9606.ENSP00000381008"
"MUC17","9606.ENSP00000302716"
"MUC19","9606.ENSP00000302239"
"MUC2","9606.ENSP00000415183"
"MUC20","9606.ENSP00000396774"
"MUC3A","9606.ENSP00000324834"
"MUC4","9606.ENSP00000417498"
"MUC5AC","9606.ENSP00000435591"
"MUC5B","9606.ENSP00000436812"
"MUC6","9606.ENSP00000406861"
"MUC7","9606.ENSP00000302021"
"MUC8","9606.ENSP00000473092"
"MUCDHL","9606.ENSP00000351118"
"MUS81","9606.ENSP00000307853"
"MUSK","9606.ENSP00000363571"
"MUT","9606.ENSP00000274813"
"MUTED","9606.ENSP00000380598"
"MUTYH","9606.ENSP00000361170"
"MVD","9606.ENSP00000301012"
"MVK","9606.ENSP00000228510"
"MVP","9606.ENSP00000349977"
"MX1","9606.ENSP00000381599"
"MX2","9606.ENSP00000333657"
"MXD1","9606.ENSP00000264444"
"MXD3","9606.ENSP00000401867"
"MXD4","9606.ENSP00000337889"
"MXI1","9606.ENSP00000331152"
"MXRA5","9606.ENSP00000217939"
"MYADM","9606.ENSP00000337222"
"MYB","9606.ENSP00000339992"
"MYBBP1A","9606.ENSP00000370968"
"MYBL1","9606.ENSP00000429633"
"MYBL2","9606.ENSP00000217026"
"MYBPC1","9606.ENSP00000354849"
"MYBPC2","9606.ENSP00000350332"
"MYBPC3","9606.ENSP00000442795"
"MYBPH","9606.ENSP00000255416"
"MYC","9606.ENSP00000367207"
"MYCBP","9606.ENSP00000265500"
"MYCBP2","9606.ENSP00000384288"
"MYCBPAP","9606.ENSP00000323184"
"MYCL1","9606.ENSP00000380494"
"MYCN","9606.ENSP00000281043"
"MYCT1","9606.ENSP00000356214"
"MYD88","9606.ENSP00000401399"
"MYEF2","9606.ENSP00000316950"
"MYEOV2","9606.ENSP00000304147"
"MYF5","9606.ENSP00000228644"
"MYF6","9606.ENSP00000228641"
"MYH1","9606.ENSP00000226207"
"MYH10","9606.ENSP00000269243"
"MYH11","9606.ENSP00000379616"
"MYH14","9606.ENSP00000262269"
"MYH15","9606.ENSP00000273353"
"MYH2","9606.ENSP00000245503"
"MYH3","9606.ENSP00000226209"
"MYH4","9606.ENSP00000255381"
"MYH6","9606.ENSP00000348634"
"MYH7","9606.ENSP00000347507"
"MYH7B","9606.ENSP00000262873"
"MYH8","9606.ENSP00000384330"
"MYH9","9606.ENSP00000216181"
"MYL1","9606.ENSP00000307280"
"MYL2","9606.ENSP00000228841"
"MYL3","9606.ENSP00000292327"
"MYL4","9606.ENSP00000347055"
"MYL5","9606.ENSP00000383023"
"MYL6","9606.ENSP00000446714"
"MYL7","9606.ENSP00000223364"
"MYL9","9606.ENSP00000279022"
"MYLC2PL","9606.ENSP00000223167"
"MYLIP","9606.ENSP00000349298"
"MYLK","9606.ENSP00000353452"
"MYLK2","9606.ENSP00000365152"
"MYLPF","9606.ENSP00000325239"
"MYO15A","9606.ENSP00000205890"
"MYO15B","9606.ENSP00000293201"
"MYO18A","9606.ENSP00000437073"
"MYO18B","9606.ENSP00000334563"
"MYO1A","9606.ENSP00000300119"
"MYO1B","9606.ENSP00000306382"
"MYO1C","9606.ENSP00000352834"
"MYO1D","9606.ENSP00000324527"
"MYO1E","9606.ENSP00000288235"
"MYO1F","9606.ENSP00000344871"
"MYO1G","9606.ENSP00000258787"
"MYO1H","9606.ENSP00000267842"
"MYO3A","9606.ENSP00000265944"
"MYO3B","9606.ENSP00000386213"
"MYO5A","9606.ENSP00000382177"
"MYO5B","9606.ENSP00000285039"
"MYO5C","9606.ENSP00000261839"
"MYO6","9606.ENSP00000358994"
"MYO7A","9606.ENSP00000386331"
"MYO9A","9606.ENSP00000348349"
"MYO9B","9606.ENSP00000380444"
"MYOC","9606.ENSP00000037502"
"MYOCD","9606.ENSP00000401678"
"MYOD1","9606.ENSP00000250003"
"MYOG","9606.ENSP00000241651"
"MYOHD1","9606.ENSP00000409936"
"MYOM1","9606.ENSP00000348821"
"MYOM2","9606.ENSP00000262113"
"MYOT","9606.ENSP00000239926"
"MYOZ1","9606.ENSP00000352272"
"MYOZ2","9606.ENSP00000306997"
"MYOZ3","9606.ENSP00000297130"
"MYPN","9606.ENSP00000351790"
"MYRIP","9606.ENSP00000301972"
"MYSM1","9606.ENSP00000418734"
"MYST1","9606.ENSP00000406037"
"MYST2","9606.ENSP00000259021"
"MYST3","9606.ENSP00000265713"
"MYST4","9606.ENSP00000287239"
"MYT1","9606.ENSP00000327465"
"MYT1L","9606.ENSP00000396103"
"N4BP1","9606.ENSP00000262384"
"N4BP2","9606.ENSP00000261435"
"N4BP3","9606.ENSP00000274605"
"NAALAD2","9606.ENSP00000432481"
"NAALADL1","9606.ENSP00000351484"
"NAB1","9606.ENSP00000336894"
"NAB2","9606.ENSP00000300131"
"NACA","9606.ENSP00000427802"
"NADK","9606.ENSP00000340925"
"NADSYN1","9606.ENSP00000326424"
"NAG6","9606.ENSP00000297788"
"NAGA","9606.ENSP00000379680"
"NAGK","9606.ENSP00000389087"
"NAGLU","9606.ENSP00000225927"
"NAGPA","9606.ENSP00000310998"
"NAGS","9606.ENSP00000293404"
"NALP1","9606.ENSP00000460475"
"NALP10","9606.ENSP00000327763"
"NALP12","9606.ENSP00000319377"
"NALP13","9606.ENSP00000343891"
"NALP14","9606.ENSP00000299481"
"NALP4","9606.ENSP00000301295"
"NALP8","9606.ENSP00000291971"
"NALP9","9606.ENSP00000331857"
"NANOG","9606.ENSP00000229307"
"NANOS1","9606.ENSP00000393275"
"NANOS3","9606.ENSP00000341992"
"NANP","9606.ENSP00000302441"
"NANS","9606.ENSP00000210444"
"NAP1L1","9606.ENSP00000261182"
"NAP1L2","9606.ENSP00000362616"
"NAP1L3","9606.ENSP00000362171"
"NAP1L4","9606.ENSP00000369915"
"NAP1L5","9606.ENSP00000320488"
"NAP5","9606.ENSP00000380603"
"NAPA","9606.ENSP00000263354"
"NAPB","9606.ENSP00000366225"
"NAPE-PLD","9606.ENSP00000340093"
"NAPG","9606.ENSP00000324628"
"NAPRT1","9606.ENSP00000401508"
"NAPSA","9606.ENSP00000253719"
"NARF","9606.ENSP00000309899"
"NARFL","9606.ENSP00000251588"
"NARG1","9606.ENSP00000296543"
"NARG1L","9606.ENSP00000368716"
"NARS","9606.ENSP00000256854"
"NARS2","9606.ENSP00000281038"
"NASP","9606.ENSP00000255120"
"NAT1","9606.ENSP00000443194"
"NAT10","9606.ENSP00000257829"
"NAT2","9606.ENSP00000286479"
"NAT5","9606.ENSP00000240922"
"NAT8","9606.ENSP00000272425"
"NAT9","9606.ENSP00000350467"
"NAV1","9606.ENSP00000356265"
"NAV2","9606.ENSP00000379394"
"NAV3","9606.ENSP00000446132"
"NBEA","9606.ENSP00000383295"
"NBEAL2","9606.ENSP00000415034"
"NBL1","9606.ENSP00000289749"
"NBLA04196","9606.ENSP00000297273"
"NBN","9606.ENSP00000265433"
"NBPF10","9606.ENSP00000345684"
"NBPF15","9606.ENSP00000353854"
"NBPF3","9606.ENSP00000316782"
"NBR1","9606.ENSP00000343479"
"NCALD","9606.ENSP00000220931"
"NCAM1","9606.ENSP00000318472"
"NCAM2","9606.ENSP00000383392"
"NCBP1","9606.ENSP00000364289"
"NCBP2","9606.ENSP00000326806"
"NCBP2L","9606.ENSP00000361454"
"NCDN","9606.ENSP00000348394"
"NCF1","9606.ENSP00000289473"
"NCF2","9606.ENSP00000356505"
"NCF4","9606.ENSP00000380334"
"NCK1","9606.ENSP00000288986"
"NCK2","9606.ENSP00000233154"
"NCKAP1","9606.ENSP00000354251"
"NCKAP1L","9606.ENSP00000293373"
"NCKIPSD","9606.ENSP00000294129"
"NCL","9606.ENSP00000318195"
"NCLN","9606.ENSP00000246117"
"NCOA1","9606.ENSP00000320940"
"NCOA2","9606.ENSP00000399968"
"NCOA3","9606.ENSP00000361066"
"NCOA5","9606.ENSP00000290231"
"NCOA6","9606.ENSP00000351894"
"NCOA6IP","9606.ENSP00000260129"
"NCOA7","9606.ENSP00000357341"
"NCOR1","9606.ENSP00000268712"
"NCOR2","9606.ENSP00000384018"
"NCR2","9606.ENSP00000362181"
"NCSTN","9606.ENSP00000294785"
"ND1","9606.ENSP00000354687"
"ND2","9606.ENSP00000355046"
"ND3","9606.ENSP00000355206"
"ND4","9606.ENSP00000354961"
"ND4L","9606.ENSP00000354728"
"ND5","9606.ENSP00000354813"
"ND6","9606.ENSP00000354665"
"NDE1","9606.ENSP00000345892"
"NDEL1","9606.ENSP00000333982"
"NDFIP1","9606.ENSP00000253814"
"NDFIP2","9606.ENSP00000218652"
"NDN","9606.ENSP00000332643"
"NDNL2","9606.ENSP00000330694"
"NDOR1","9606.ENSP00000360576"
"NDP","9606.ENSP00000367301"
"NDRG1","9606.ENSP00000319977"
"NDRG3","9606.ENSP00000345292"
"NDST1","9606.ENSP00000261797"
"NDST2","9606.ENSP00000310657"
"NDST3","9606.ENSP00000296499"
"NDST4","9606.ENSP00000264363"
"NDUFA1","9606.ENSP00000360492"
"NDUFA10","9606.ENSP00000252711"
"NDUFA11","9606.ENSP00000389160"
"NDUFA12","9606.ENSP00000330737"
"NDUFA13","9606.ENSP00000423673"
"NDUFA2","9606.ENSP00000252102"
"NDUFA4","9606.ENSP00000339720"
"NDUFA5","9606.ENSP00000347988"
"NDUFA6","9606.ENSP00000418842"
"NDUFA7","9606.ENSP00000470609"
"NDUFA8","9606.ENSP00000362873"
"NDUFA9","9606.ENSP00000266544"
"NDUFAB1","9606.ENSP00000007516"
"NDUFAF1","9606.ENSP00000260361"
"NDUFB1","9606.ENSP00000330787"
"NDUFB11","9606.ENSP00000276062"
"NDUFB2","9606.ENSP00000247866"
"NDUFB3","9606.ENSP00000237889"
"NDUFB4","9606.ENSP00000184266"
"NDUFB5","9606.ENSP00000259037"
"NDUFB6","9606.ENSP00000369176"
"NDUFB7","9606.ENSP00000215565"
"NDUFB8","9606.ENSP00000299166"
"NDUFB9","9606.ENSP00000276689"
"NDUFC2","9606.ENSP00000281031"
"NDUFS1","9606.ENSP00000392709"
"NDUFS2","9606.ENSP00000356972"
"NDUFS3","9606.ENSP00000263774"
"NDUFS4","9606.ENSP00000296684"
"NDUFS5","9606.ENSP00000362058"
"NDUFS6","9606.ENSP00000274137"
"NDUFS7","9606.ENSP00000233627"
"NDUFS8","9606.ENSP00000315774"
"NDUFV1","9606.ENSP00000322450"
"NDUFV2","9606.ENSP00000327268"
"NDUFV3","9606.ENSP00000346196"
"NEB","9606.ENSP00000380505"
"NEBL","9606.ENSP00000366326"
"NECAP1","9606.ENSP00000341737"
"NECAP2","9606.ENSP00000391942"
"NEDD1","9606.ENSP00000451211"
"NEDD4","9606.ENSP00000345530"
"NEDD4L","9606.ENSP00000383199"
"NEDD8","9606.ENSP00000250495"
"NEDD9","9606.ENSP00000368759"
"NEF3","9606.ENSP00000221166"
"NEFH","9606.ENSP00000311997"
"NEGR1","9606.ENSP00000350364"
"NEIL2","9606.ENSP00000284503"
"NEIL3","9606.ENSP00000264596"
"NEK1","9606.ENSP00000424757"
"NEK11","9606.ENSP00000372857"
"NEK2","9606.ENSP00000355966"
"NEK3","9606.ENSP00000383210"
"NEK6","9606.ENSP00000362702"
"NEK7","9606.ENSP00000356355"
"NEK8","9606.ENSP00000268766"
"NEK9","9606.ENSP00000238616"
"NELF","9606.ENSP00000360530"
"NELL1","9606.ENSP00000349654"
"NELL2","9606.ENSP00000416341"
"NENF","9606.ENSP00000355955"
"NEO1","9606.ENSP00000261908"
"NES","9606.ENSP00000357206"
"NET1","9606.ENSP00000347134"
"NETO2","9606.ENSP00000455169"
"NEU1","9606.ENSP00000364782"
"NEU2","9606.ENSP00000233840"
"NEU3","9606.ENSP00000294064"
"NEU4","9606.ENSP00000320318"
"NEURL","9606.ENSP00000358795"
"NEURL2","9606.ENSP00000361596"
"NEUROD1","9606.ENSP00000295108"
"NEUROD2","9606.ENSP00000306754"
"NEUROD4","9606.ENSP00000242994"
"NEUROD6","9606.ENSP00000297142"
"NEUROG1","9606.ENSP00000317580"
"NEUROG2","9606.ENSP00000317333"
"NEUROG3","9606.ENSP00000242462"
"NF1","9606.ENSP00000351015"
"NF2","9606.ENSP00000344666"
"NFAM1","9606.ENSP00000333680"
"NFASC","9606.ENSP00000344786"
"NFAT5","9606.ENSP00000396538"
"NFATC1","9606.ENSP00000327850"
"NFATC2","9606.ENSP00000379330"
"NFATC2IP","9606.ENSP00000324792"
"NFATC3","9606.ENSP00000300659"
"NFATC4","9606.ENSP00000388910"
"NFE2","9606.ENSP00000312436"
"NFE2L1","9606.ENSP00000354855"
"NFE2L2","9606.ENSP00000380252"
"NFE2L3","9606.ENSP00000056233"
"NFIA","9606.ENSP00000360231"
"NFIB","9606.ENSP00000370340"
"NFIC","9606.ENSP00000465655"
"NFIL3","9606.ENSP00000297689"
"NFIX","9606.ENSP00000380781"
"NFKB1","9606.ENSP00000226574"
"NFKB2","9606.ENSP00000358983"
"NFKBIA","9606.ENSP00000216797"
"NFKBIB","9606.ENSP00000312988"
"NFKBIE","9606.ENSP00000275015"
"NFKBIL1","9606.ENSP00000365318"
"NFKBIL2","9606.ENSP00000386239"
"NFKBIZ","9606.ENSP00000325663"
"NFRKB","9606.ENSP00000436926"
"NFS1","9606.ENSP00000363205"
"NFX1","9606.ENSP00000368856"
"NFXL1","9606.ENSP00000370949"
"NFYA","9606.ENSP00000345702"
"NFYB","9606.ENSP00000240055"
"NFYC","9606.ENSP00000396620"
"NGB","9606.ENSP00000298352"
"NGEF","9606.ENSP00000264051"
"NGFB","9606.ENSP00000358525"
"NGFR","9606.ENSP00000172229"
"NGFRAP1","9606.ENSP00000299872"
"NGLY1","9606.ENSP00000280700"
"NHLH1","9606.ENSP00000302189"
"NHLH2","9606.ENSP00000322087"
"NHLRC1","9606.ENSP00000345464"
"NHN1","9606.ENSP00000301011"
"NHP2L1","9606.ENSP00000215956"
"NHS","9606.ENSP00000369400"
"NIBP","9606.ENSP00000373979"
"NID1","9606.ENSP00000264187"
"NID2","9606.ENSP00000216286"
"NIF3L1","9606.ENSP00000386394"
"NIF3L1BP1","9606.ENSP00000295899"
"NIFIE14","9606.ENSP00000222284"
"NIFUN","9606.ENSP00000310623"
"NIN","9606.ENSP00000371472"
"NINJ1","9606.ENSP00000364595"
"NIP","9606.ENSP00000385478"
"NIP30","9606.ENSP00000335808"
"NIP7","9606.ENSP00000254940"
"NIPA1","9606.ENSP00000337452"
"NIPA2","9606.ENSP00000337618"
"NIPBL","9606.ENSP00000282516"
"NIPSNAP1","9606.ENSP00000216121"
"NIPSNAP3A","9606.ENSP00000363899"
"NIPSNAP3B","9606.ENSP00000363894"
"NISCH","9606.ENSP00000339958"
"NIT2","9606.ENSP00000377696"
"NKAP","9606.ENSP00000360464"
"NKD1","9606.ENSP00000268459"
"NKD2","9606.ENSP00000296849"
"NKIRAS1","9606.ENSP00000373411"
"NKIRAS2","9606.ENSP00000303580"
"NKRF","9606.ENSP00000442308"
"NKTR","9606.ENSP00000232978"
"NKX1-1","9606.ENSP00000407978"
"NKX2-2","9606.ENSP00000366347"
"NKX2-3","9606.ENSP00000342828"
"NKX2-5","9606.ENSP00000327758"
"NKX2-6","9606.ENSP00000320089"
"NKX2-8","9606.ENSP00000258829"
"NKX3-1","9606.ENSP00000370253"
"NKX6-1","9606.ENSP00000295886"
"NKX6-2","9606.ENSP00000357581"
"NLE1","9606.ENSP00000413572"
"NLF2","9606.ENSP00000369755"
"NLGN2","9606.ENSP00000305288"
"NLGN3","9606.ENSP00000351591"
"NLGN4X","9606.ENSP00000275857"
"NLGN4Y","9606.ENSP00000342535"
"NLK","9606.ENSP00000384625"
"NLN","9606.ENSP00000370372"
"NMB","9606.ENSP00000378089"
"NMBR","9606.ENSP00000258042"
"NMD3","9606.ENSP00000307525"
"NME1","9606.ENSP00000013034"
"NME2","9606.ENSP00000376886"
"NME2P1","9606.ENSP00000220429"
"NME3","9606.ENSP00000219302"
"NME4","9606.ENSP00000219479"
"NME5","9606.ENSP00000265191"
"NME6","9606.ENSP00000416658"
"NME7","9606.ENSP00000356785"
"NMI","9606.ENSP00000243346"
"NMNAT1","9606.ENSP00000366410"
"NMNAT2","9606.ENSP00000287713"
"NMNAT3","9606.ENSP00000340523"
"NMS","9606.ENSP00000366061"
"NMT1","9606.ENSP00000258960"
"NMT2","9606.ENSP00000367407"
"NMU","9606.ENSP00000264218"
"NMUR1","9606.ENSP00000305877"
"NMUR2","9606.ENSP00000255262"
"NNAT","9606.ENSP00000062104"
"NNMT","9606.ENSP00000299964"
"NNT","9606.ENSP00000264663"
"NOB1P","9606.ENSP00000268802"
"NOBOX","9606.ENSP00000419457"
"NOC2L","9606.ENSP00000317992"
"NOC3L","9606.ENSP00000360412"
"NOC4L","9606.ENSP00000328854"
"NOD27","9606.ENSP00000262510"
"NOD9","9606.ENSP00000292199"
"NODAL","9606.ENSP00000287139"
"NOG","9606.ENSP00000328181"
"NOL1","9606.ENSP00000382392"
"NOL10","9606.ENSP00000371101"
"NOL11","9606.ENSP00000253247"
"NOL3","9606.ENSP00000268605"
"NOL5A","9606.ENSP00000370589"
"NOL6","9606.ENSP00000297990"
"NOL7","9606.ENSP00000405674"
"NOL8","9606.ENSP00000401177"
"NOL9","9606.ENSP00000366934"
"NOLA1","9606.ENSP00000226796"
"NOLA2","9606.ENSP00000274606"
"NOLA3","9606.ENSP00000332198"
"NOLC1","9606.ENSP00000359024"
"NOM1","9606.ENSP00000275820"
"NOMO1","9606.ENSP00000287667"
"NONO","9606.ENSP00000276079"
"NOP5/NOP58","9606.ENSP00000264279"
"NOS1","9606.ENSP00000337459"
"NOS1AP","9606.ENSP00000355133"
"NOS2A","9606.ENSP00000327251"
"NOS3","9606.ENSP00000297494"
"NOSIP","9606.ENSP00000375726"
"NOSTRIN","9606.ENSP00000394051"
"NOTCH2","9606.ENSP00000256646"
"NOTCH2NL","9606.ENSP00000354929"
"NOTCH3","9606.ENSP00000263388"
"NOTCH4","9606.ENSP00000364163"
"NOTUM","9606.ENSP00000387310"
"NOV","9606.ENSP00000259526"
"NOVA1","9606.ENSP00000438875"
"NOVA2","9606.ENSP00000263257"
"NOX1","9606.ENSP00000362057"
"NOX3","9606.ENSP00000159060"
"NOX4","9606.ENSP00000263317"
"NOX5","9606.ENSP00000373518"
"NOXA1","9606.ENSP00000342848"
"NOXO1","9606.ENSP00000380450"
"NP","9606.ENSP00000354532"
"NPAS1","9606.ENSP00000405290"
"NPAS2","9606.ENSP00000338283"
"NPAS3","9606.ENSP00000348460"
"NPAS4","9606.ENSP00000311196"
"NPAT","9606.ENSP00000278612"
"NPB","9606.ENSP00000332766"
"NPBWR1","9606.ENSP00000330284"
"NPBWR2","9606.ENSP00000358783"
"NPC1","9606.ENSP00000269228"
"NPC1L1","9606.ENSP00000289547"
"NPC2","9606.ENSP00000451112"
"NPCDR1","9606.ENSP00000471898"
"NPDC1","9606.ENSP00000360660"
"NPEPPS","9606.ENSP00000320324"
"NPFF","9606.ENSP00000267017"
"NPFFR1","9606.ENSP00000277942"
"NPFFR2","9606.ENSP00000307822"
"NPHP1","9606.ENSP00000313169"
"NPHP3","9606.ENSP00000338766"
"NPHP4","9606.ENSP00000358126"
"NPHS1","9606.ENSP00000368190"
"NPHS2","9606.ENSP00000356587"
"NPL","9606.ENSP00000258317"
"NPLOC4","9606.ENSP00000331487"
"NPM1","9606.ENSP00000296930"
"NPM3","9606.ENSP00000359128"
"NPNT","9606.ENSP00000389252"
"NPPA","9606.ENSP00000365663"
"NPPB","9606.ENSP00000365651"
"NPPC","9606.ENSP00000295440"
"NPR1","9606.ENSP00000357669"
"NPR2","9606.ENSP00000341083"
"NPR3","9606.ENSP00000265074"
"NPTN","9606.ENSP00000290401"
"NPTX1","9606.ENSP00000307549"
"NPTX2","9606.ENSP00000265634"
"NPTXR","9606.ENSP00000327545"
"NPW","9606.ENSP00000330070"
"NPY","9606.ENSP00000242152"
"NPY1R","9606.ENSP00000354652"
"NPY2R","9606.ENSP00000332591"
"NPY5R","9606.ENSP00000339377"
"NQO1","9606.ENSP00000319788"
"NQO2","9606.ENSP00000337773"
"NR0B1","9606.ENSP00000368253"
"NR0B2","9606.ENSP00000254227"
"NR1D1","9606.ENSP00000246672"
"NR1D2","9606.ENSP00000310006"
"NR1H2","9606.ENSP00000253727"
"NR1H3","9606.ENSP00000387946"
"NR1H4","9606.ENSP00000447149"
"NR1I2","9606.ENSP00000336528"
"NR1I3","9606.ENSP00000356958"
"NR2C1","9606.ENSP00000333275"
"NR2C2","9606.ENSP00000320447"
"NR2E1","9606.ENSP00000357982"
"NR2F1","9606.ENSP00000325819"
"NR2F2","9606.ENSP00000377721"
"NR2F6","9606.ENSP00000291442"
"NR3C1","9606.ENSP00000231509"
"NR3C2","9606.ENSP00000341390"
"NR4A1","9606.ENSP00000353427"
"NR4A2","9606.ENSP00000344479"
"NR4A3","9606.ENSP00000333122"
"NR5A1","9606.ENSP00000362690"
"NR5A2","9606.ENSP00000356331"
"NR6A1","9606.ENSP00000420267"
"NRAP","9606.ENSP00000353078"
"NRAS","9606.ENSP00000358548"
"NRBF2","9606.ENSP00000277746"
"NRBP1","9606.ENSP00000233557"
"NRCAM","9606.ENSP00000368314"
"NRD1","9606.ENSP00000346890"
"NRF1","9606.ENSP00000223190"
"NRG1","9606.ENSP00000349275"
"NRG2","9606.ENSP00000354910"
"NRG3","9606.ENSP00000361214"
"NRG4","9606.ENSP00000378367"
"NRGN","9606.ENSP00000284292"
"NRIP1","9606.ENSP00000327213"
"NRIP2","9606.ENSP00000337501"
"NRIP3","9606.ENSP00000310205"
"NRK","9606.ENSP00000438378"
"NRL","9606.ENSP00000380193"
"NRN1","9606.ENSP00000244766"
"NRP1","9606.ENSP00000265371"
"NRP2","9606.ENSP00000353582"
"NRTN","9606.ENSP00000302648"
"NRXN1","9606.ENSP00000385142"
"NRXN2","9606.ENSP00000265459"
"NRXN3","9606.ENSP00000338349"
"NS4ATP2","9606.ENSP00000297109"
"NSBP1","9606.ENSP00000350848"
"NSD1","9606.ENSP00000395929"
"NSDHL","9606.ENSP00000359297"
"NSF","9606.ENSP00000381293"
"NSFL1C","9606.ENSP00000418529"
"NSMAF","9606.ENSP00000411012"
"NSMCE1","9606.ENSP00000355077"
"NSUN2","9606.ENSP00000264670"
"NSUN3","9606.ENSP00000318986"
"NSUN4","9606.ENSP00000419740"
"NSUN5","9606.ENSP00000309126"
"NSUN6","9606.ENSP00000366519"
"NT5C","9606.ENSP00000245552"
"NT5C1A","9606.ENSP00000235628"
"NT5C1B","9606.ENSP00000352904"
"NT5C2","9606.ENSP00000339479"
"NT5C3","9606.ENSP00000242210"
"NT5C3L","9606.ENSP00000389948"
"NT5DC1","9606.ENSP00000326858"
"NT5DC4","9606.ENSP00000346045"
"NT5E","9606.ENSP00000257770"
"NT5M","9606.ENSP00000373674"
"NTAN1","9606.ENSP00000287706"
"NTF3","9606.ENSP00000397297"
"NTF5","9606.ENSP00000301411"
"NTHL1","9606.ENSP00000219066"
"NTN1","9606.ENSP00000173229"
"NTN2L","9606.ENSP00000293973"
"NTN4","9606.ENSP00000340998"
"NTNG1","9606.ENSP00000359085"
"NTNG2","9606.ENSP00000376921"
"NTRK1","9606.ENSP00000431418"
"NTRK3","9606.ENSP00000354207"
"NTS","9606.ENSP00000256010"
"NTSR1","9606.ENSP00000359532"
"NTSR2","9606.ENSP00000303686"
"NUAK1","9606.ENSP00000261402"
"NUAK2","9606.ENSP00000356125"
"NUBP1","9606.ENSP00000283027"
"NUBPL","9606.ENSP00000281081"
"NUCB1","9606.ENSP00000263273"
"NUCB2","9606.ENSP00000436455"
"NUCKS1","9606.ENSP00000356110"
"NUDC","9606.ENSP00000319664"
"NUDCD1","9606.ENSP00000239690"
"NUDCD2","9606.ENSP00000304854"
"NUDCD3","9606.ENSP00000347626"
"NUDT1","9606.ENSP00000339503"
"NUDT11","9606.ENSP00000365160"
"NUDT12","9606.ENSP00000230792"
"NUDT14","9606.ENSP00000376349"
"NUDT15","9606.ENSP00000258662"
"NUDT16","9606.ENSP00000422375"
"NUDT16L1","9606.ENSP00000306670"
"NUDT17","9606.ENSP00000334437"
"NUDT18","9606.ENSP00000307852"
"NUDT19","9606.ENSP00000380251"
"NUDT2","9606.ENSP00000338397"
"NUDT21","9606.ENSP00000300291"
"NUDT22","9606.ENSP00000279206"
"NUDT3","9606.ENSP00000351650"
"NUDT4","9606.ENSP00000338352"
"NUDT5","9606.ENSP00000419628"
"NUDT6","9606.ENSP00000306070"
"NUDT7","9606.ENSP00000268533"
